thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0,0,0,[np.float64(0.4722222222222222)],[np.float64(0.03888888888888889)],[1],[0],[0],[7.9964493999723345],['target'],0,0,0,0,0.0420241,,10,0.0236377,0.0420241,0.0420241,0.023658,8.0202421,[np.float64(0.4722222222222222)],[np.float64(0.03888888888888889)],[1],[0],[0],[7.9964493999723345],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
1,0,1,[np.float64(0.2898148148148148)],[np.float64(-0.10462962962962963)],[1],[0],[0],[1.994548799993936],['target'],1,0,1,0,8.0579745,,10,8.0498669,8.0579745,8.0579745,0.0292457,10.0445403,[np.float64(0.2898148148148148)],[np.float64(-0.10462962962962963)],[1],[0],[0],[1.994548799993936],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
2,0,2,[np.float64(0.3527777777777778)],[np.float64(0.1935185185185185)],[1],[0],[0],[1.743093300028704],['target'],2,0,2,0,10.075333,,5,10.0685727,10.075333,10.075333,0.0237369,11.8118428,[np.float64(0.3527777777777778)],[np.float64(0.1935185185185185)],[1],[0],[0],[1.743093300028704],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
3,0,3,[np.float64(-0.24444444444444444)],[np.float64(-0.26296296296296295)],[1],[0],[0],[2.862229100021068],['target'],3,0,3,0,11.8352921,,5,11.8304493,11.8352921,11.8352921,0.0181546,14.6927499,[np.float64(-0.24444444444444444)],[np.float64(-0.26296296296296295)],[1],[0],[0],[2.862229100021068],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
4,0,4,[np.float64(0.4898148148148148)],[np.float64(-0.34444444444444444)],[1],[0],[0],[4.587587199988775],['target'],4,0,4,0,14.7255981,,10,14.7175649,14.7255981,14.7255981,0.0246606,19.3053295,[np.float64(0.4898148148148148)],[np.float64(-0.34444444444444444)],[1],[0],[0],[4.587587199988775],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
5,0,5,[np.float64(0.22592592592592592)],[np.float64(0.487962962962963)],[1],[0],[0],[2.6111740000196733],['target'],5,0,5,0,19.3269584,,5,19.3221003,19.3269584,19.3269584,0.0162768,21.9333715,[np.float64(0.22592592592592592)],[np.float64(0.487962962962963)],[1],[0],[0],[2.6111740000196733],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
6,0,6,[np.float64(0.03518518518518519)],[np.float64(0.175)],[1],[0],[0],[2.5392050000373274],['target'],6,0,6,0,21.9738534,,10,21.9603945,21.9738534,21.9738534,0.0268685,24.4997409,[np.float64(0.03518518518518519)],[np.float64(0.175)],[1],[0],[0],[2.5392050000373274],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
7,0,7,[np.float64(-0.38333333333333336)],[np.float64(-0.062037037037037036)],[1],[0],[0],[2.2558454000391066],['target'],7,0,7,0,24.5360978,,10,24.5267444,24.5360978,24.5360978,0.0266477,26.782722,[np.float64(-0.38333333333333336)],[np.float64(-0.062037037037037036)],[1],[0],[0],[2.2558454000391066],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
8,0,8,[np.float64(0.016666666666666666)],[np.float64(0.28055555555555556)],[1],[0],[0],[2.9533279999741353],['target'],8,0,8,0,26.8182675,,10,26.8073425,26.8182675,26.8182675,0.024277,29.760786,[np.float64(0.016666666666666666)],[np.float64(0.28055555555555556)],[1],[0],[0],[2.9533279999741353],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
9,0,9,[np.float64(0.24444444444444444)],[np.float64(-0.22777777777777777)],[1],[0],[0],[2.870752899965737],['target'],9,0,9,0,29.7972723,,10,29.7868057,29.7972723,29.7972723,0.0257296,32.6576173,[np.float64(0.24444444444444444)],[np.float64(-0.22777777777777777)],[1],[0],[0],[2.870752899965737],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
10,0,10,[np.float64(-0.0962962962962963)],[np.float64(0.10185185185185185)],[1],[0],[0],[2.27036040002713],['target'],10,0,10,0,32.675877,,5,32.6697851,32.675877,32.675877,0.0120317,34.9401947,[np.float64(-0.0962962962962963)],[np.float64(0.10185185185185185)],[1],[0],[0],[2.27036040002713],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
11,0,11,[np.float64(-0.3212962962962963)],[np.float64(0.4462962962962963)],[1],[0],[0],[2.2071261000237428],['target'],11,0,11,0,34.9606006,,5,34.9529692,34.9606006,34.9606006,0.0126808,37.1602184,[np.float64(-0.3212962962962963)],[np.float64(0.4462962962962963)],[1],[0],[0],[2.2071261000237428],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
12,0,12,[np.float64(0.29259259259259257)],[np.float64(0.001851851851851852)],[1],[0],[0],[2.0735902999877],['target'],12,0,12,0,37.192998,,5,37.1817275,37.192998,37.192998,0.0212333,39.2554012,[np.float64(0.29259259259259257)],[np.float64(0.001851851851851852)],[1],[0],[0],[2.0735902999877],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
13,0,13,[np.float64(-0.3731481481481482)],[np.float64(-0.26481481481481484)],[1],[0],[0],[3.122820600052364],['target'],13,0,13,0,39.2943638,,10,39.2803246,39.2943638,39.2943638,0.0247838,42.403244,[np.float64(-0.3731481481481482)],[np.float64(-0.26481481481481484)],[1],[0],[0],[3.122820600052364],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
14,0,14,[np.float64(-0.14166666666666666)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.400042699999176],['target'],14,0,14,0,42.4257264,,5,42.4185096,42.4257264,42.4257264,0.0150086,44.818672,[np.float64(-0.14166666666666666)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.400042699999176],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
15,0,15,[np.float64(0.22685185185185186)],[np.float64(0.5)],[1],[0],[0],[8.714808999968227],['target'],15,0,15,0,44.8630262,,10,44.8456636,44.8630262,44.8630262,0.0267354,53.5606095,[np.float64(0.22685185185185186)],[np.float64(0.5)],[1],[0],[0],[8.714808999968227],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
16,0,16,[np.float64(-0.43148148148148147)],[np.float64(-0.49537037037037035)],[1],[0],[0],[3.019700299948454],[None],16,0,16,0,53.5993826,,10,53.5877676,53.5993826,53.5993826,0.0267816,56.6075785,[np.float64(-0.43148148148148147)],[np.float64(-0.49537037037037035)],[1],[0],[0],[3.019700299948454],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
17,0,17,[np.float64(0.38425925925925924)],[np.float64(-0.1388888888888889)],[1],[0],[0],[2.621524500020314],['target'],17,0,17,0,56.6403667,,5,56.6333629,56.6403667,56.6403667,0.0255164,59.254966,[np.float64(0.38425925925925924)],[np.float64(-0.1388888888888889)],[1],[0],[0],[2.621524500020314],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
18,0,18,[np.float64(0.2712962962962963)],[np.float64(0.38981481481481484)],[1],[0],[0],[2.7751342999981716],['target'],18,0,18,0,59.2821077,,10,59.2752738,59.2821077,59.2821077,0.020147,62.0505277,[np.float64(0.2712962962962963)],[np.float64(0.38981481481481484)],[1],[0],[0],[2.7751342999981716],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
19,0,19,[np.float64(0.3527777777777778)],[np.float64(-0.2074074074074074)],[1],[0],[0],[2.5716112999944016],[None],19,0,19,0,62.0655294,,5,62.0604996,62.0655294,62.0655294,0.0096878,64.6322642,[np.float64(0.3527777777777778)],[np.float64(-0.2074074074074074)],[1],[0],[0],[2.5716112999944016],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
20,0,20,[np.float64(0.3388888888888889)],[np.float64(0.19074074074074074)],[1],[0],[0],[1.993272599996999],['target'],20,0,20,0,64.6618091,,5,64.652884,64.6618091,64.6618091,0.0203386,66.6462203,[np.float64(0.3388888888888889)],[np.float64(0.19074074074074074)],[1],[0],[0],[1.993272599996999],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
21,0,21,[np.float64(-0.30277777777777776)],[np.float64(0.05555555555555555)],[1],[0],[0],[3.290352999989409],['target'],21,0,21,0,66.6631029,,5,66.657946,66.6631029,66.6631029,0.0116293,69.9484233,[np.float64(-0.30277777777777776)],[np.float64(0.05555555555555555)],[1],[0],[0],[3.290352999989409],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
22,0,22,[np.float64(0.24537037037037038)],[np.float64(-0.26944444444444443)],[1],[0],[0],[3.7098468999611214],[None],22,0,22,0,69.9703874,,5,69.9651947,69.9703874,69.9703874,0.0165326,73.6750993,[np.float64(0.24537037037037038)],[np.float64(-0.26944444444444443)],[1],[0],[0],[3.7098468999611214],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
23,0,23,[np.float64(-0.3824074074074074)],[np.float64(0.005555555555555556)],[1],[0],[0],[3.37104969995562],['target'],23,0,23,0,73.694331,,5,73.6883279,73.694331,73.694331,0.0131837,77.0594881,[np.float64(-0.3824074074074074)],[np.float64(0.005555555555555556)],[1],[0],[0],[3.37104969995562],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
24,0,24,[np.float64(-0.19722222222222222)],[np.float64(0.5)],[1],[0],[0],[2.980281400028616],['target'],24,0,24,0,77.0802499,,5,77.074783,77.0802499,77.0802499,0.0150365,80.0551827,[np.float64(-0.19722222222222222)],[np.float64(0.5)],[1],[0],[0],[2.980281400028616],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
25,0,25,[np.float64(-0.08981481481481482)],[np.float64(-0.25925925925925924)],[1],[0],[0],[3.269407899992075],['target'],25,0,25,0,80.0960469,,10,80.0810442,80.0960469,80.0960469,0.0256161,83.3505633,[np.float64(-0.08981481481481482)],[np.float64(-0.25925925925925924)],[1],[0],[0],[3.269407899992075],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
26,0,26,[np.float64(0.21296296296296297)],[np.float64(0.36574074074074076)],[1],[0],[0],[2.572220699978061],['target'],26,0,26,0,83.3853224,,10,83.3764804,83.3853224,83.3853224,0.0257125,85.9488061,[np.float64(0.21296296296296297)],[np.float64(0.36574074074074076)],[1],[0],[0],[2.572220699978061],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
27,0,27,[np.float64(-0.09166666666666666)],[np.float64(0.41759259259259257)],[1],[0],[0],[1.7648747999919578],['target'],27,0,27,0,85.9964885,,10,85.9848324,85.9964885,85.9964885,0.0358432,87.7497918,[np.float64(-0.09166666666666666)],[np.float64(0.41759259259259257)],[1],[0],[0],[1.7648747999919578],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
28,0,28,[np.float64(-0.3861111111111111)],[np.float64(-0.028703703703703703)],[1],[0],[0],[2.8307564000133425],['target'],28,0,28,0,87.7722777,,5,87.7642589,87.7722777,87.7722777,0.0142154,90.5950936,[np.float64(-0.3861111111111111)],[np.float64(-0.028703703703703703)],[1],[0],[0],[2.8307564000133425],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
29,0,29,[np.float64(-0.44537037037037036)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.554377599968575],['target'],29,0,29,0,90.6149918,,5,90.6089812,90.6149918,90.6149918,0.0137713,92.1634711,[np.float64(-0.44537037037037036)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.554377599968575],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
30,0,30,[np.float64(-0.4898148148148148)],[np.float64(-0.23055555555555557)],[1],[0],[0],[2.616817199974321],['target'],30,0,30,0,92.1818786,,5,92.1768906,92.1818786,92.1818786,0.0131903,94.7938581,[np.float64(-0.4898148148148148)],[np.float64(-0.23055555555555557)],[1],[0],[0],[2.616817199974321],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
31,0,31,[np.float64(-0.15648148148148147)],[np.float64(0.3)],[1],[0],[0],[2.3488765999791212],['target'],31,0,31,0,94.8156554,,5,94.8102922,94.8156554,94.8156554,0.0160824,97.1592825,[np.float64(-0.15648148148148147)],[np.float64(0.3)],[1],[0],[0],[2.3488765999791212],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
32,0,32,[np.float64(0.10648148148148148)],[np.float64(0.24351851851851852)],[1],[0],[0],[2.735721599950921],['target'],32,0,32,0,97.1956827,,10,97.1842988,97.1956827,97.1956827,0.0247911,99.9200989,[np.float64(0.10648148148148148)],[np.float64(0.24351851851851852)],[1],[0],[0],[2.735721599950921],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
33,0,33,[np.float64(-0.4222222222222222)],[np.float64(0.25092592592592594)],[1],[0],[0],[2.9737511000130326],['target'],33,0,33,0,99.9611604,,10,99.9466277,99.9611604,99.9611604,0.0263338,102.9205561,[np.float64(-0.4222222222222222)],[np.float64(0.25092592592592594)],[1],[0],[0],[2.9737511000130326],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
34,0,34,[np.float64(0.2388888888888889)],[np.float64(-0.45185185185185184)],[1],[0],[0],[3.187590999994427],['target'],34,0,34,0,102.9557469,,10,102.9454587,102.9557469,102.9557469,0.0243561,106.1331347,[np.float64(0.2388888888888889)],[np.float64(-0.45185185185185184)],[1],[0],[0],[3.187590999994427],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
35,0,35,[np.float64(-0.41574074074074074)],[np.float64(-0.45740740740740743)],[1],[0],[0],[4.336459199956153],['target'],35,0,35,0,106.1654462,,10,106.1581643,106.1654462,106.1654462,0.0248566,110.4947042,[np.float64(-0.41574074074074074)],[np.float64(-0.45740740740740743)],[1],[0],[0],[4.336459199956153],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
36,0,36,[np.float64(-0.32592592592592595)],[np.float64(-0.37037037037037035)],[1],[0],[0],[2.088668400014285],['target'],36,0,36,0,110.514365,,5,110.5089055,110.514365,110.514365,0.0140318,112.5977551,[np.float64(-0.32592592592592595)],[np.float64(-0.37037037037037035)],[1],[0],[0],[2.088668400014285],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
37,0,37,[np.float64(0.005555555555555556)],[np.float64(-0.18703703703703703)],[1],[0],[0],[1.4926350000314415],[None],37,0,37,0,112.6271594,,5,112.6185542,112.6271594,112.6271594,0.0204081,114.1113076,[np.float64(0.005555555555555556)],[np.float64(-0.18703703703703703)],[1],[0],[0],[1.4926350000314415],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
38,0,38,[np.float64(0.32314814814814813)],[np.float64(0.2351851851851852)],[1],[0],[0],[3.946376700012479],['target'],38,0,38,0,114.1375486,,5,114.1264284,114.1375486,114.1375486,0.0148636,118.0729072,[np.float64(0.32314814814814813)],[np.float64(0.2351851851851852)],[1],[0],[0],[3.946376700012479],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
39,0,39,[np.float64(0.07407407407407407)],[np.float64(-0.12037037037037036)],[1],[0],[0],[2.399912699998822],['target'],39,0,39,0,118.098318,,5,118.0886825,118.098318,118.098318,0.015574,120.4886922,[np.float64(0.07407407407407407)],[np.float64(-0.12037037037037036)],[1],[0],[0],[2.399912699998822],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
40,0,40,[np.float64(-0.041666666666666664)],[np.float64(-0.13148148148148148)],[1],[0],[0],[1.8298046999843791],['target'],40,0,40,0,120.5161202,,5,120.5059355,120.5161202,120.5161202,0.0169926,122.3358556,[np.float64(-0.041666666666666664)],[np.float64(-0.13148148148148148)],[1],[0],[0],[1.8298046999843791],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
41,0,41,[np.float64(-0.40555555555555556)],[np.float64(-0.075)],[1],[0],[0],[2.6728785000159405],['target'],41,0,41,0,122.390783,,10,122.3772392,122.390783,122.390783,0.041162,125.0502257,[np.float64(-0.40555555555555556)],[np.float64(-0.075)],[1],[0],[0],[2.6728785000159405],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
42,0,42,[np.float64(-0.49444444444444446)],[np.float64(0.36666666666666664)],[1],[0],[0],[4.1854306000168435],['target'],42,0,42,0,125.0866906,,10,125.0777815,125.0866906,125.0866906,0.0272655,129.2632779,[np.float64(-0.49444444444444446)],[np.float64(0.36666666666666664)],[1],[0],[0],[4.1854306000168435],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
43,0,43,[np.float64(-0.4925925925925926)],[np.float64(0.2518518518518518)],[1],[0],[0],[1.954156200052239],['target'],43,0,43,0,129.2829242,,5,129.2761634,129.2829242,129.2829242,0.0127318,131.2304349,[np.float64(-0.4925925925925926)],[np.float64(0.2518518518518518)],[1],[0],[0],[1.954156200052239],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
44,0,44,[np.float64(0.17222222222222222)],[np.float64(0.16018518518518518)],[1],[0],[0],[3.7848349999985658],['target'],44,0,44,0,131.2745861,,10,131.2551107,131.2745861,131.2745861,0.0244464,135.0400271,[np.float64(0.17222222222222222)],[np.float64(0.16018518518518518)],[1],[0],[0],[3.7848349999985658],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
45,0,45,[np.float64(0.49444444444444446)],[np.float64(-0.18796296296296297)],[1],[0],[0],[3.293046000006143],['target'],45,0,45,0,135.078224,,10,135.0607365,135.078224,135.078224,0.0205229,138.3538408,[np.float64(0.49444444444444446)],[np.float64(-0.18796296296296297)],[1],[0],[0],[3.293046000006143],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
46,0,46,[np.float64(0.49444444444444446)],[np.float64(-0.18796296296296297)],[1],[0],[0],[0.49158420000458136],[None],46,0,46,0,138.3735715,,5,138.3631596,138.3735715,138.3735715,0.009181,138.8548448,[np.float64(0.49444444444444446)],[np.float64(-0.18796296296296297)],[1],[0],[0],[0.49158420000458136],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
47,0,47,[np.float64(-0.09722222222222222)],[np.float64(-0.05740740740740741)],[1],[0],[0],[2.3655458000139333],['target'],47,0,47,0,138.8819409,,5,138.8737185,138.8819409,138.8819409,0.0187396,141.2393575,[np.float64(-0.09722222222222222)],[np.float64(-0.05740740740740741)],[1],[0],[0],[2.3655458000139333],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
48,0,48,[np.float64(0.012962962962962963)],[np.float64(0.29259259259259257)],[1],[0],[0],[3.1537140000145882],[None],48,0,48,0,141.2766701,,10,141.2632505,141.2766701,141.2766701,0.0236728,144.4170681,[np.float64(0.012962962962962963)],[np.float64(0.29259259259259257)],[1],[0],[0],[3.1537140000145882],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
49,0,49,[np.float64(-0.2222222222222222)],[np.float64(0.12962962962962962)],[1],[0],[0],[3.2346628999803215],['target'],49,0,49,0,144.4633423,,10,144.4490128,144.4633423,144.4633423,0.031749,147.6838054,[np.float64(-0.2222222222222222)],[np.float64(0.12962962962962962)],[1],[0],[0],[3.2346628999803215],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
50,0,50,[np.float64(-0.4462962962962963)],[np.float64(-0.42962962962962964)],[1],[0],[0],[3.372483999992255],['target'],50,0,50,0,147.7148945,,10,147.7056783,147.7148945,147.7148945,0.0214973,151.0782722,[np.float64(-0.4462962962962963)],[np.float64(-0.42962962962962964)],[1],[0],[0],[3.372483999992255],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
51,0,51,[np.float64(0.275)],[np.float64(0.41574074074074074)],[1],[0],[0],[2.9315192999783903],['target'],51,0,51,0,151.1205588,,10,151.1124534,151.1205588,151.1205588,0.0338565,154.0441121,[np.float64(0.275)],[np.float64(0.41574074074074074)],[1],[0],[0],[2.9315192999783903],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
52,0,52,[np.float64(-0.11388888888888889)],[np.float64(-0.41388888888888886)],[1],[0],[0],[2.9244421000475995],['target'],52,0,52,0,154.0835727,,10,154.0660688,154.0835727,154.0835727,0.021673,156.9905815,[np.float64(-0.11388888888888889)],[np.float64(-0.41388888888888886)],[1],[0],[0],[2.9244421000475995],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
53,0,53,[np.float64(0.30277777777777776)],[np.float64(-0.2935185185185185)],[1],[0],[0],[2.4520091000013053],['target'],53,0,53,0,157.0136692,,5,157.0053604,157.0136692,157.0136692,0.0146333,159.4575085,[np.float64(0.30277777777777776)],[np.float64(-0.2935185185185185)],[1],[0],[0],[2.4520091000013053],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
54,0,54,[np.float64(0.26481481481481484)],[np.float64(0.09166666666666666)],[1],[0],[0],[2.6021217999514192],['target'],54,0,54,0,159.5030731,,10,159.486756,159.5030731,159.5030731,0.0289245,162.0889949,[np.float64(0.26481481481481484)],[np.float64(0.09166666666666666)],[1],[0],[0],[2.6021217999514192],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
55,0,55,[np.float64(0.4824074074074074)],[np.float64(-0.4324074074074074)],[1],[0],[0],[4.845814400003292],['target'],55,0,55,0,162.1134967,,5,162.1034222,162.1134967,162.1134967,0.0141428,166.9493091,[np.float64(0.4824074074074074)],[np.float64(-0.4324074074074074)],[1],[0],[0],[4.845814400003292],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
56,0,56,[np.float64(0.3787037037037037)],[np.float64(0.09722222222222222)],[1],[0],[0],[2.20131949998904],['target'],56,0,56,0,166.9705658,,5,166.9631067,166.9705658,166.9705658,0.0137016,169.1644859,[np.float64(0.3787037037037037)],[np.float64(0.09722222222222222)],[1],[0],[0],[2.20131949998904],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
57,0,57,[np.float64(-0.3509259259259259)],[np.float64(0.2712962962962963)],[1],[0],[0],[3.0123711000196636],['target'],57,0,57,0,169.1914134,,10,169.1837764,169.1914134,169.1914134,0.0191748,172.1962571,[np.float64(-0.3509259259259259)],[np.float64(0.2712962962962963)],[1],[0],[0],[3.0123711000196636],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
58,0,58,[np.float64(0.17222222222222222)],[np.float64(-0.26851851851851855)],[1],[0],[0],[3.15999129996635],[None],58,0,58,0,172.2253972,,5,172.2141786,172.2253972,172.2253972,0.0175481,175.3742541,[np.float64(0.17222222222222222)],[np.float64(-0.26851851851851855)],[1],[0],[0],[3.15999129996635],[None],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
59,0,59,[np.float64(-0.29814814814814816)],[np.float64(-0.17037037037037037)],[1],[0],[0],[3.3477295000338927],['target'],59,0,59,0,175.4029079,,5,175.3910495,175.4029079,175.4029079,0.0168148,178.7387529,[np.float64(-0.29814814814814816)],[np.float64(-0.17037037037037037)],[1],[0],[0],[3.3477295000338927],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
60,0,60,[np.float64(-0.2824074074074074)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.2248187999939546],['target'],60,0,60,0,178.7712697,,10,178.7609997,178.7712697,178.7712697,0.0220471,180.9858829,[np.float64(-0.2824074074074074)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.2248187999939546],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
