thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0,0,0,[np.float64(-0.2361111111111111)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.8306530000409111],['target'],0,0,0,0,0.0367383,,5,0.0256774,0.0367383,0.0367383,0.0257051,1.8564486,[np.float64(-0.2361111111111111)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.8306530000409111],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
1,0,1,[np.float64(0.037037037037037035)],[np.float64(-0.4824074074074074)],[1],[0],[0],[2.668222700012848],['target'],1,0,1,0,1.8903351,,10,1.8816787,1.8903351,1.8903351,0.0249967,4.5499527,[np.float64(0.037037037037037035)],[np.float64(-0.4824074074074074)],[1],[0],[0],[2.668222700012848],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
2,0,2,[np.float64(0.4666666666666667)],[np.float64(-0.42962962962962964)],[1],[0],[0],[2.6455807999591343],['target'],2,0,2,0,4.5794219,,10,4.5715651,4.5794219,4.5794219,0.0215355,7.2171772,[np.float64(0.4666666666666667)],[np.float64(-0.42962962962962964)],[1],[0],[0],[2.6455807999591343],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
3,0,3,[np.float64(0.3731481481481482)],[np.float64(0.09722222222222222)],[1],[0],[0],[2.2370685000205413],[None],3,0,3,0,7.2348674,,5,7.2298949,7.2348674,7.2348674,0.0125281,9.4670704,[np.float64(0.3731481481481482)],[np.float64(0.09722222222222222)],[1],[0],[0],[2.2370685000205413],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
4,0,4,[np.float64(-0.23148148148148148)],[np.float64(-0.22962962962962963)],[1],[0],[0],[2.800640600034967],['target'],4,0,4,0,9.4837406,,5,9.479139,9.4837406,9.4837406,0.0118915,12.279909,[np.float64(-0.23148148148148148)],[np.float64(-0.22962962962962963)],[1],[0],[0],[2.800640600034967],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
5,0,5,[np.float64(0.21851851851851853)],[np.float64(-0.3574074074074074)],[1],[0],[0],[2.2348536999779753],['target'],5,0,5,0,12.3032276,,5,12.2959226,12.3032276,12.3032276,0.0158323,14.5308981,[np.float64(0.21851851851851853)],[np.float64(-0.3574074074074074)],[1],[0],[0],[2.2348536999779753],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
6,0,6,[np.float64(-0.36574074074074076)],[np.float64(0.31296296296296294)],[1],[0],[0],[3.0442451999988407],['target'],6,0,6,0,14.5496302,,5,14.5449912,14.5496302,14.5496302,0.0137794,17.5893036,[np.float64(-0.36574074074074076)],[np.float64(0.31296296296296294)],[1],[0],[0],[3.0442451999988407],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
7,0,7,[np.float64(-0.42592592592592593)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.2133830999955535],['target'],7,0,7,0,17.6162921,,10,17.6086547,17.6162921,17.6162921,0.0192228,18.8221286,[np.float64(-0.42592592592592593)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.2133830999955535],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
8,0,8,[np.float64(0.07777777777777778)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.934940600011032],['target'],8,0,8,0,18.8421333,,5,18.8369807,18.8421333,18.8421333,0.014723,20.7721374,[np.float64(0.07777777777777778)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.934940600011032],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
9,0,9,[np.float64(0.3435185185185185)],[np.float64(-0.16203703703703703)],[1],[0],[0],[2.2947325999848545],['target'],9,0,9,0,20.8043086,,10,20.7948637,20.8043086,20.8043086,0.0222999,23.0896535,[np.float64(0.3435185185185185)],[np.float64(-0.16203703703703703)],[1],[0],[0],[2.2947325999848545],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
10,0,10,[np.float64(-0.18055555555555555)],[np.float64(-0.48055555555555557)],[1],[0],[0],[2.8761197999701835],[None],10,0,10,0,23.1171669,,10,23.1095543,23.1171669,23.1171669,0.0197679,25.9857557,[np.float64(-0.18055555555555555)],[np.float64(-0.48055555555555557)],[1],[0],[0],[2.8761197999701835],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
11,0,11,[np.float64(0.45185185185185184)],[np.float64(0.0712962962962963)],[1],[0],[0],[1.8898955000331625],[None],11,0,11,0,26.0223926,,10,26.0087357,26.0223926,26.0223926,0.0228307,27.8987464,[np.float64(0.45185185185185184)],[np.float64(0.0712962962962963)],[1],[0],[0],[1.8898955000331625],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
12,0,12,[np.float64(-0.14629629629629629)],[np.float64(0.39814814814814814)],[1],[0],[0],[2.7824706999817863],['target'],12,0,12,0,27.9198073,,5,27.9137024,27.9198073,27.9198073,0.0147461,30.6962578,[np.float64(-0.14629629629629629)],[np.float64(0.39814814814814814)],[1],[0],[0],[2.7824706999817863],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
13,0,13,[np.float64(-0.27685185185185185)],[np.float64(0.10277777777777777)],[1],[0],[0],[2.0190987000241876],['target'],13,0,13,0,30.7183193,,5,30.7090721,30.7183193,30.7183193,0.0126674,32.7282452,[np.float64(-0.27685185185185185)],[np.float64(0.10277777777777777)],[1],[0],[0],[2.0190987000241876],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
14,0,14,[np.float64(-0.44537037037037036)],[np.float64(0.009259259259259259)],[1],[0],[0],[1.1766564000281505],[None],14,0,14,0,32.7607221,,10,32.75126,32.7607221,32.7607221,0.0228981,33.9280283,[np.float64(-0.44537037037037036)],[np.float64(0.009259259259259259)],[1],[0],[0],[1.1766564000281505],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
15,0,15,[np.float64(0.30092592592592593)],[np.float64(0.1287037037037037)],[1],[0],[0],[1.549337500007823],[None],15,0,15,0,33.9482345,,5,33.9422729,33.9482345,33.9482345,0.0139997,35.4917087,[np.float64(0.30092592592592593)],[np.float64(0.1287037037037037)],[1],[0],[0],[1.549337500007823],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
16,0,16,[np.float64(-0.2824074074074074)],[np.float64(-0.4703703703703704)],[1],[0],[0],[3.1534120999858715],['target'],16,0,16,0,35.5208175,,10,35.509654,35.5208175,35.5208175,0.0177369,38.6632139,[np.float64(-0.2824074074074074)],[np.float64(-0.4703703703703704)],[1],[0],[0],[3.1534120999858715],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
17,0,17,[np.float64(0.24166666666666667)],[np.float64(-0.009259259259259259)],[1],[0],[0],[1.5769169999985024],[None],17,0,17,0,38.6837632,,5,38.6787551,38.6837632,38.6837632,0.0151717,40.2557878,[np.float64(0.24166666666666667)],[np.float64(-0.009259259259259259)],[1],[0],[0],[1.5769169999985024],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
18,0,18,[np.float64(-0.2037037037037037)],[np.float64(-0.33796296296296297)],[1],[0],[0],[2.058228700014297],['target'],18,0,18,0,40.2908528,,10,40.2827221,40.2908528,40.2908528,0.0268138,42.3411037,[np.float64(-0.2037037037037037)],[np.float64(-0.33796296296296297)],[1],[0],[0],[2.058228700014297],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
19,0,19,[np.float64(-0.21851851851851853)],[np.float64(0.21296296296296297)],[1],[0],[0],[2.335255900048651],['target'],19,0,19,0,42.3773464,,10,42.365284,42.3773464,42.3773464,0.0239304,44.7006019,[np.float64(-0.21851851851851853)],[np.float64(0.21296296296296297)],[1],[0],[0],[2.335255900048651],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
20,0,20,[np.float64(0.36574074074074076)],[np.float64(-0.25277777777777777)],[1],[0],[0],[2.713036299974192],[None],20,0,20,0,44.737359,,10,44.718928,44.737359,44.737359,0.0181984,47.4321209,[np.float64(0.36574074074074076)],[np.float64(-0.25277777777777777)],[1],[0],[0],[2.713036299974192],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
21,0,21,[np.float64(-0.27314814814814814)],[np.float64(-0.08888888888888889)],[1],[0],[0],[2.5640424999874085],[None],21,0,21,0,47.4762704,,10,47.4556057,47.4762704,47.4762704,0.0232776,50.0198088,[np.float64(-0.27314814814814814)],[np.float64(-0.08888888888888889)],[1],[0],[0],[2.5640424999874085],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
22,0,22,[np.float64(0.4564814814814815)],[np.float64(-0.30833333333333335)],[1],[0],[0],[2.659736100002192],['target'],22,0,22,0,50.0468523,,5,50.0373592,50.0468523,50.0468523,0.0170862,52.6972677,[np.float64(0.4564814814814815)],[np.float64(-0.30833333333333335)],[1],[0],[0],[2.659736100002192],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
23,0,23,[np.float64(-0.30092592592592593)],[np.float64(0.4740740740740741)],[1],[0],[0],[4.765624000050593],['target'],23,0,23,0,52.7347433,,10,52.7266089,52.7347433,52.7347433,0.0289391,57.4923973,[np.float64(-0.30092592592592593)],[np.float64(0.4740740740740741)],[1],[0],[0],[4.765624000050593],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
24,0,24,[np.float64(-0.31574074074074077)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.0336171000381],['target'],24,0,24,0,57.5167858,,5,57.5082743,57.5167858,57.5167858,0.0154129,58.542031,[np.float64(-0.31574074074074077)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.0336171000381],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
25,0,25,[np.float64(0.010185185185185186)],[np.float64(0.41759259259259257)],[1],[0],[0],[1.1144462000229396],['target'],25,0,25,0,58.566529,,5,58.5583428,58.566529,58.566529,0.0160245,59.6729119,[np.float64(0.010185185185185186)],[np.float64(0.41759259259259257)],[1],[0],[0],[1.1144462000229396],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
26,0,26,[np.float64(0.1824074074074074)],[np.float64(-0.02962962962962963)],[1],[0],[0],[2.7805939000099897],['target'],26,0,26,0,59.6953918,,5,59.6895733,59.6953918,59.6953918,0.0164209,62.4702457,[np.float64(0.1824074074074074)],[np.float64(-0.02962962962962963)],[1],[0],[0],[2.7805939000099897],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
27,0,27,[np.float64(0.2518518518518518)],[np.float64(-0.32685185185185184)],[1],[0],[0],[2.406488000007812],['target'],27,0,27,0,62.5134692,,10,62.4987952,62.5134692,62.5134692,0.0283859,64.9054125,[np.float64(0.2518518518518518)],[np.float64(-0.32685185185185184)],[1],[0],[0],[2.406488000007812],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
28,0,28,[np.float64(0.33796296296296297)],[np.float64(-0.22407407407407406)],[1],[0],[0],[1.5849923999630846],[None],28,0,28,0,64.9524306,,10,64.9309975,64.9524306,64.9524306,0.0253095,66.516022,[np.float64(0.33796296296296297)],[np.float64(-0.22407407407407406)],[1],[0],[0],[1.5849923999630846],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
29,0,29,[np.float64(0.33796296296296297)],[np.float64(-0.22407407407407406)],[1],[0],[0],[0.25669859995832667],[None],29,0,29,0,66.5354473,,5,66.5254829,66.5354473,66.5354473,0.0093425,66.7822811,[np.float64(0.33796296296296297)],[np.float64(-0.22407407407407406)],[1],[0],[0],[0.25669859995832667],[None],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
30,0,30,[np.float64(-0.03425925925925926)],[np.float64(-0.3037037037037037)],[1],[0],[0],[1.8056694000260904],['target'],30,0,30,0,66.8047395,,5,66.7950116,66.8047395,66.8047395,0.0125447,68.6007646,[np.float64(-0.03425925925925926)],[np.float64(-0.3037037037037037)],[1],[0],[0],[1.8056694000260904],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
31,0,31,[np.float64(-0.10185185185185185)],[np.float64(-0.16203703703703703)],[1],[0],[0],[2.448502900020685],['target'],31,0,31,0,68.6207324,,5,68.6148277,68.6207324,68.6207324,0.0139123,71.0634391,[np.float64(-0.10185185185185185)],[np.float64(-0.16203703703703703)],[1],[0],[0],[2.448502900020685],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
32,0,32,[np.float64(0.2962962962962963)],[np.float64(-0.14351851851851852)],[1],[0],[0],[2.566859500017017],['target'],32,0,32,0,71.1072348,,10,71.097415,71.1072348,71.1072348,0.0338115,73.6643755,[np.float64(0.2962962962962963)],[np.float64(-0.14351851851851852)],[1],[0],[0],[2.566859500017017],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
33,0,33,[np.float64(-0.12777777777777777)],[np.float64(-0.08518518518518518)],[1],[0],[0],[2.2322864000452682],['target'],33,0,33,0,73.6884201,,5,73.6772475,73.6884201,73.6884201,0.0126263,75.9096112,[np.float64(-0.12777777777777777)],[np.float64(-0.08518518518518518)],[1],[0],[0],[2.2322864000452682],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
34,0,34,[np.float64(-0.016666666666666666)],[np.float64(-0.3074074074074074)],[1],[0],[0],[1.719916399975773],['target'],34,0,34,0,75.9321424,,5,75.9228241,75.9321424,75.9321424,0.0130826,77.6428916,[np.float64(-0.016666666666666666)],[np.float64(-0.3074074074074074)],[1],[0],[0],[1.719916399975773],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
35,0,35,[np.float64(0.30648148148148147)],[np.float64(0.3398148148148148)],[1],[0],[0],[3.056660100002773],['target'],35,0,35,0,77.6809681,,10,77.6685122,77.6809681,77.6809681,0.0253133,80.7253019,[np.float64(0.30648148148148147)],[np.float64(0.3398148148148148)],[1],[0],[0],[3.056660100002773],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
36,0,36,[np.float64(0.42407407407407405)],[np.float64(0.4935185185185185)],[1],[0],[0],[1.9933658000081778],['target'],36,0,36,0,80.7575758,,5,80.7476177,80.7575758,80.7575758,0.0219953,82.7411331,[np.float64(0.42407407407407405)],[np.float64(0.4935185185185185)],[1],[0],[0],[1.9933658000081778],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
37,0,37,[np.float64(-0.4861111111111111)],[np.float64(-0.09166666666666666)],[1],[0],[0],[2.9287806999636814],['target'],37,0,37,0,82.7620261,,5,82.7545553,82.7620261,82.7620261,0.0131542,85.6834132,[np.float64(-0.4861111111111111)],[np.float64(-0.09166666666666666)],[1],[0],[0],[2.9287806999636814],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
38,0,38,[np.float64(0.45740740740740743)],[np.float64(0.012962962962962963)],[1],[0],[0],[2.6215845000115223],['target'],38,0,38,0,85.7012571,,5,85.6931397,85.7012571,85.7012571,0.0095843,88.3147829,[np.float64(0.45740740740740743)],[np.float64(0.012962962962962963)],[1],[0],[0],[2.6215845000115223],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
39,0,39,[np.float64(-0.13703703703703704)],[np.float64(-0.46944444444444444)],[1],[0],[0],[2.180888100003358],['target'],39,0,39,0,88.3398001,,5,88.3314948,88.3398001,88.3398001,0.0165931,90.5124228,[np.float64(-0.13703703703703704)],[np.float64(-0.46944444444444444)],[1],[0],[0],[2.180888100003358],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
40,0,40,[np.float64(-0.5009259259259259)],[np.float64(-0.4305555555555556)],[1],[0],[0],[1.53173990000505],['target'],40,0,40,0,90.5484468,,10,90.5322082,90.5484468,90.5484468,0.0196976,92.0640721,[np.float64(-0.5009259259259259)],[np.float64(-0.4305555555555556)],[1],[0],[0],[1.53173990000505],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
41,0,41,[np.float64(0.5027777777777778)],[np.float64(0.08333333333333333)],[1],[0],[0],[2.3021842000307515],['target'],41,0,41,0,92.1354406,,10,92.1123371,92.1354406,92.1354406,0.0480051,94.4146222,[np.float64(0.5027777777777778)],[np.float64(0.08333333333333333)],[1],[0],[0],[2.3021842000307515],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
42,0,42,[np.float64(-0.4351851851851852)],[np.float64(-0.1388888888888889)],[1],[0],[0],[3.5223316999617964],['target'],42,0,42,0,94.4492242,,10,94.4381434,94.4492242,94.4492242,0.0231706,97.960601,[np.float64(-0.4351851851851852)],[np.float64(-0.1388888888888889)],[1],[0],[0],[3.5223316999617964],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
43,0,43,[np.float64(-0.004629629629629629)],[np.float64(-0.14074074074074075)],[1],[0],[0],[3.0215971000143327],['target'],43,0,43,0,98.0009992,,10,97.9824822,98.0009992,98.0009992,0.0215299,101.0041257,[np.float64(-0.004629629629629629)],[np.float64(-0.14074074074074075)],[1],[0],[0],[3.0215971000143327],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
44,0,44,[np.float64(0.29814814814814816)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.1892444000113755],['target'],44,0,44,0,101.0235727,,5,101.0130927,101.0235727,101.0235727,0.0088622,103.2024127,[np.float64(0.29814814814814816)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.1892444000113755],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
45,0,45,[np.float64(0.3768518518518518)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.5113620999618433],['target'],45,0,45,0,103.2450082,,10,103.2265068,103.2450082,103.2450082,0.0239731,105.7379705,[np.float64(0.3768518518518518)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.5113620999618433],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
46,0,46,[np.float64(0.09074074074074075)],[np.float64(0.37037037037037035)],[1],[0],[0],[1.998048099980224],['target'],46,0,46,0,105.762273,,5,105.7524048,105.762273,105.762273,0.0141719,107.7505382,[np.float64(0.09074074074074075)],[np.float64(0.37037037037037035)],[1],[0],[0],[1.998048099980224],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
47,0,47,[np.float64(-0.27870370370370373)],[np.float64(0.012037037037037037)],[1],[0],[0],[2.625017700018361],['target'],47,0,47,0,107.7903752,,10,107.7735164,107.7903752,107.7903752,0.0228877,110.3986416,[np.float64(-0.27870370370370373)],[np.float64(0.012037037037037037)],[1],[0],[0],[2.625017700018361],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
48,0,48,[np.float64(0.42592592592592593)],[np.float64(0.23796296296296296)],[1],[0],[0],[3.7199627999798395],['target'],48,0,48,0,110.4383779,,10,110.426738,110.4383779,110.4383779,0.0278637,114.1467769,[np.float64(0.42592592592592593)],[np.float64(0.23796296296296296)],[1],[0],[0],[3.7199627999798395],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
49,0,49,[np.float64(0.018518518518518517)],[np.float64(0.26944444444444443)],[1],[0],[0],[2.458389499981422],['target'],49,0,49,0,114.1832071,,10,114.166566,114.1832071,114.1832071,0.0196034,116.6250662,[np.float64(0.018518518518518517)],[np.float64(0.26944444444444443)],[1],[0],[0],[2.458389499981422],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
50,0,50,[np.float64(0.4842592592592593)],[np.float64(-0.1574074074074074)],[1],[0],[0],[2.071914099971764],['target'],50,0,50,0,116.6467748,,5,116.636371,116.6467748,116.6467748,0.01099,118.7083856,[np.float64(0.4842592592592593)],[np.float64(-0.1574074074074074)],[1],[0],[0],[2.071914099971764],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
51,0,51,[np.float64(0.001851851851851852)],[np.float64(-0.3824074074074074)],[1],[0],[0],[2.8041709000244737],['target'],51,0,51,0,118.7439818,,10,118.7354106,118.7439818,118.7439818,0.0268414,121.5396667,[np.float64(0.001851851851851852)],[np.float64(-0.3824074074074074)],[1],[0],[0],[2.8041709000244737],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
52,0,52,[np.float64(0.4046296296296296)],[np.float64(-0.3527777777777778)],[1],[0],[0],[2.4780875999713317],['target'],52,0,52,0,121.5704729,,10,121.55815,121.5704729,121.5704729,0.0183408,124.0363532,[np.float64(0.4046296296296296)],[np.float64(-0.3527777777777778)],[1],[0],[0],[2.4780875999713317],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
53,0,53,[np.float64(-0.31851851851851853)],[np.float64(-0.02962962962962963)],[1],[0],[0],[2.710935699986294],['target'],53,0,53,0,124.0821481,,10,124.0721316,124.0821481,124.0821481,0.0355249,126.7831708,[np.float64(-0.31851851851851853)],[np.float64(-0.02962962962962963)],[1],[0],[0],[2.710935699986294],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
54,0,54,[np.float64(-0.18055555555555555)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.5729563000495546],['target'],54,0,54,0,126.8037776,,5,126.7954634,126.8037776,126.8037776,0.012062,128.3684962,[np.float64(-0.18055555555555555)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.5729563000495546],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
55,0,55,[np.float64(-0.4009259259259259)],[np.float64(0.21666666666666667)],[1],[0],[0],[3.9240263999672607],['target'],55,0,55,0,128.3976029,,10,128.3897639,128.3976029,128.3976029,0.021139,132.3139123,[np.float64(-0.4009259259259259)],[np.float64(0.21666666666666667)],[1],[0],[0],[3.9240263999672607],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
56,0,56,[np.float64(0.1537037037037037)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.4551881999941543],['target'],56,0,56,0,132.3352906,,5,132.3292343,132.3352906,132.3352906,0.0150243,133.7845536,[np.float64(0.1537037037037037)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.4551881999941543],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
57,0,57,[np.float64(-0.3824074074074074)],[np.float64(-0.36944444444444446)],[1],[0],[0],[2.4698370000114664],['target'],57,0,57,0,133.8234793,,10,133.8067633,133.8234793,133.8234793,0.021968,136.2766715,[np.float64(-0.3824074074074074)],[np.float64(-0.36944444444444446)],[1],[0],[0],[2.4698370000114664],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
58,0,58,[np.float64(-0.4388888888888889)],[np.float64(-0.10648148148148148)],[1],[0],[0],[1.7579907000181265],['target'],58,0,58,0,136.2966685,,5,136.2890128,136.2966685,136.2966685,0.0121817,138.0471784,[np.float64(-0.4388888888888889)],[np.float64(-0.10648148148148148)],[1],[0],[0],[1.7579907000181265],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
59,0,59,[np.float64(0.08981481481481482)],[np.float64(0.5)],[1],[0],[0],[2.824455499998294],['target'],59,0,59,0,138.0746398,,5,138.0632645,138.0746398,138.0746398,0.0157171,140.8877687,[np.float64(0.08981481481481482)],[np.float64(0.5)],[1],[0],[0],[2.824455499998294],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
