thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0,0,0,[np.float64(0.35)],[np.float64(-0.38333333333333336)],[1],[0],[0],[2.496219300024677],['target'],0,0,0,0,0.0352169,,5,0.0232064,0.0352169,0.0352169,0.0232521,2.5195937,[np.float64(0.35)],[np.float64(-0.38333333333333336)],[1],[0],[0],[2.496219300024677],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
1,0,1,[np.float64(-0.20833333333333334)],[np.float64(-0.25833333333333336)],[1],[0],[0],[2.7432600000174716],['target'],1,0,1,0,2.5713639,,10,2.5568592,2.5713639,2.5713639,0.037027,5.3001694,[np.float64(-0.20833333333333334)],[np.float64(-0.25833333333333336)],[1],[0],[0],[2.7432600000174716],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
2,0,2,[np.float64(0.14351851851851852)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.2073864999692887],[None],2,0,2,0,5.331071,,10,5.3220816,5.331071,5.331071,0.0217911,7.5295142,[np.float64(0.14351851851851852)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.2073864999692887],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
3,0,3,[np.float64(-0.4546296296296296)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.6579462999943644],[None],3,0,3,0,7.545491,,5,7.5381688,7.545491,7.545491,0.0085595,9.1961911,[np.float64(-0.4546296296296296)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.6579462999943644],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
4,0,4,[np.float64(-0.42314814814814816)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.4305946999811567],[None],4,0,4,0,9.2251228,,10,9.2167596,9.2251228,9.2251228,0.0204529,11.6474645,[np.float64(-0.42314814814814816)],[np.float64(-0.10740740740740741)],[1],[0],[0],[2.4305946999811567],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
5,0,5,[np.float64(0.03518518518518519)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.9514612999628298],['target'],5,0,5,0,11.6829812,,10,11.6755725,11.6829812,11.6829812,0.027835,13.6271929,[np.float64(0.03518518518518519)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.9514612999628298],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
6,0,6,[np.float64(-0.43796296296296294)],[np.float64(0.4824074074074074)],[1],[0],[0],[3.2921572999912314],['target'],6,0,6,0,13.6567309,,5,13.6478978,13.6567309,13.6567309,0.0203707,16.9401976,[np.float64(-0.43796296296296294)],[np.float64(0.4824074074074074)],[1],[0],[0],[3.2921572999912314],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
7,0,7,[np.float64(0.046296296296296294)],[np.float64(-0.062037037037037036)],[1],[0],[0],[5.451942100015003],[None],7,0,7,0,16.9739715,,10,16.9662669,16.9739715,16.9739715,0.025796,22.4183257,[np.float64(0.046296296296296294)],[np.float64(-0.062037037037037036)],[1],[0],[0],[5.451942100015003],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
8,0,8,[np.float64(-0.3888888888888889)],[np.float64(0.10740740740740741)],[1],[0],[0],[2.1095825999509543],[None],8,0,8,0,22.465004,,10,22.4562223,22.465004,22.465004,0.0376391,24.565897,[np.float64(-0.3888888888888889)],[np.float64(0.10740740740740741)],[1],[0],[0],[2.1095825999509543],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
9,0,9,[np.float64(-0.11944444444444445)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.3695829000207596],[None],9,0,9,0,24.5837768,,5,24.5782578,24.5837768,24.5837768,0.0121398,25.9479219,[np.float64(-0.11944444444444445)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.3695829000207596],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
10,0,10,[np.float64(0.45740740740740743)],[np.float64(0.3425925925925926)],[1],[0],[0],[4.579581799975131],[None],10,0,10,0,25.9854235,,10,25.9675991,25.9854235,25.9854235,0.0195289,30.547308,[np.float64(0.45740740740740743)],[np.float64(0.3425925925925926)],[1],[0],[0],[4.579581799975131],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
11,0,11,[np.float64(0.225)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.3582073000143282],[None],11,0,11,0,30.5857292,,10,30.5683498,30.5857292,30.5857292,0.0207997,31.9267005,[np.float64(0.225)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.3582073000143282],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
12,0,12,[np.float64(-0.4083333333333333)],[np.float64(0.15833333333333333)],[1],[0],[0],[2.752155700000003],['target'],12,0,12,0,31.9488714,,5,31.9405194,31.9488714,31.9488714,0.0137144,34.6928684,[np.float64(-0.4083333333333333)],[np.float64(0.15833333333333333)],[1],[0],[0],[2.752155700000003],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
13,0,13,[np.float64(0.3490740740740741)],[np.float64(-0.24722222222222223)],[1],[0],[0],[2.2636572999763303],[None],13,0,13,0,34.7162878,,5,34.7095867,34.7162878,34.7162878,0.0163501,36.9733503,[np.float64(0.3490740740740741)],[np.float64(-0.24722222222222223)],[1],[0],[0],[2.2636572999763303],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
14,0,14,[np.float64(0.375)],[np.float64(0.4722222222222222)],[1],[0],[0],[4.179565800004639],['target'],14,0,14,0,37.0234453,,10,37.010347,37.0234453,37.0234453,0.0368192,41.1900366,[np.float64(0.375)],[np.float64(0.4722222222222222)],[1],[0],[0],[4.179565800004639],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
15,0,15,[np.float64(0.4064814814814815)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.7812307000276633],['target'],15,0,15,0,41.2144805,,5,41.2069548,41.2144805,41.2144805,0.0165633,42.988345,[np.float64(0.4064814814814815)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.7812307000276633],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
16,0,16,[np.float64(0.09444444444444444)],[np.float64(-0.025)],[1],[0],[0],[2.7620028000092134],['target'],16,0,16,0,43.0153278,,5,43.0038641,43.0153278,43.0153278,0.0151779,45.7659406,[np.float64(0.09444444444444444)],[np.float64(-0.025)],[1],[0],[0],[2.7620028000092134],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
17,0,17,[np.float64(0.12037037037037036)],[np.float64(-0.3101851851851852)],[1],[0],[0],[2.2735026000300422],['target'],17,0,17,0,45.8063823,,10,45.7904115,45.8063823,45.8063823,0.0243195,48.0639936,[np.float64(0.12037037037037036)],[np.float64(-0.3101851851851852)],[1],[0],[0],[2.2735026000300422],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
18,0,18,[np.float64(0.13240740740740742)],[np.float64(-0.4564814814814815)],[1],[0],[0],[2.3593097000266425],['target'],18,0,18,0,48.1021917,,10,48.0902136,48.1021917,48.1021917,0.0260436,50.4496553,[np.float64(0.13240740740740742)],[np.float64(-0.4564814814814815)],[1],[0],[0],[2.3593097000266425],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
19,0,19,[np.float64(-0.28425925925925927)],[np.float64(0.36203703703703705)],[1],[0],[0],[1.3717540000216104],['target'],19,0,19,0,50.487419,,10,50.4732158,50.487419,50.487419,0.0232813,51.8450996,[np.float64(-0.28425925925925927)],[np.float64(0.36203703703703705)],[1],[0],[0],[1.3717540000216104],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
20,0,20,[np.float64(0.19074074074074074)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.6144400999764912],[None],20,0,20,0,51.8697306,,5,51.8620712,51.8697306,51.8697306,0.0167978,53.4766044,[np.float64(0.19074074074074074)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.6144400999764912],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
21,0,21,[np.float64(-0.4064814814814815)],[np.float64(0.275)],[1],[0],[0],[2.8210112000233494],[None],21,0,21,0,53.4998422,,5,53.489021,53.4998422,53.4998422,0.0122424,56.3101401,[np.float64(-0.4064814814814815)],[np.float64(0.275)],[1],[0],[0],[2.8210112000233494],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
22,0,22,[np.float64(0.2675925925925926)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.9177596000372432],['target'],22,0,22,0,56.3304404,,5,56.3215487,56.3304404,56.3304404,0.0112512,58.2394261,[np.float64(0.2675925925925926)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.9177596000372432],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
23,0,23,[np.float64(-0.0962962962962963)],[np.float64(0.3101851851851852)],[1],[0],[0],[1.3413037999998778],['target'],23,0,23,0,58.2744845,,10,58.2621149,58.2744845,58.2744845,0.0224895,59.6034779,[np.float64(-0.0962962962962963)],[np.float64(0.3101851851851852)],[1],[0],[0],[1.3413037999998778],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
24,0,24,[np.float64(0.4083333333333333)],[np.float64(0.33240740740740743)],[1],[0],[0],[1.3763744999887422],[None],24,0,24,0,59.6246026,,5,59.6145124,59.6246026,59.6246026,0.0108971,60.9910095,[np.float64(0.4083333333333333)],[np.float64(0.33240740740740743)],[1],[0],[0],[1.3763744999887422],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
25,0,25,[np.float64(0.362962962962963)],[np.float64(0.3814814814814815)],[1],[0],[0],[0.9641595000284724],['target'],25,0,25,0,61.0165009,,5,61.0056867,61.0165009,61.0165009,0.0144106,61.9699864,[np.float64(0.362962962962963)],[np.float64(0.3814814814814815)],[1],[0],[0],[0.9641595000284724],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
26,0,26,[np.float64(0.02962962962962963)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.2647904000477865],['target'],26,0,26,0,61.9957674,,5,61.9883691,61.9957674,61.9957674,0.0181506,64.2533049,[np.float64(0.02962962962962963)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.2647904000477865],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
27,0,27,[np.float64(-0.2777777777777778)],[np.float64(-0.41759259259259257)],[1],[0],[0],[2.6179911000072025],['target'],27,0,27,0,64.2796097,,5,64.2705859,64.2796097,64.2796097,0.0169556,66.8886701,[np.float64(-0.2777777777777778)],[np.float64(-0.41759259259259257)],[1],[0],[0],[2.6179911000072025],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
28,0,28,[np.float64(-0.25555555555555554)],[np.float64(-0.325)],[1],[0],[0],[1.5364969999645837],['target'],28,0,28,0,66.9308557,,10,66.9113526,66.9308557,66.9308557,0.0225203,68.4479708,[np.float64(-0.25555555555555554)],[np.float64(-0.325)],[1],[0],[0],[1.5364969999645837],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
29,0,29,[np.float64(-0.4935185185185185)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.5351523999706842],[None],29,0,29,0,68.4739394,,5,68.4636035,68.4739394,68.4739394,0.0153454,69.9988891,[np.float64(-0.4935185185185185)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.5351523999706842],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
30,0,30,[np.float64(0.2851851851851852)],[np.float64(-0.4638888888888889)],[1],[0],[0],[2.9041973000275902],[None],30,0,30,0,70.0312877,,5,70.0232348,70.0312877,70.0312877,0.0240991,72.9275141,[np.float64(0.2851851851851852)],[np.float64(-0.4638888888888889)],[1],[0],[0],[2.9041973000275902],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
31,0,31,[np.float64(0.24444444444444444)],[np.float64(0.1)],[1],[0],[0],[1.7121918000048026],['target'],31,0,31,0,72.9718234,,10,72.9620989,72.9718234,72.9718234,0.0344428,74.6743473,[np.float64(0.24444444444444444)],[np.float64(0.1)],[1],[0],[0],[1.7121918000048026],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
32,0,32,[np.float64(-0.4583333333333333)],[np.float64(-0.2759259259259259)],[1],[0],[0],[2.33380170003511],[None],32,0,32,0,74.6955782,,5,74.6883944,74.6955782,74.6955782,0.0139161,77.0222296,[np.float64(-0.4583333333333333)],[np.float64(-0.2759259259259259)],[1],[0],[0],[2.33380170003511],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
33,0,33,[np.float64(0.10925925925925926)],[np.float64(0.38796296296296295)],[1],[0],[0],[1.8626912999898195],['target'],33,0,33,0,77.055236,,10,77.0413227,77.055236,77.055236,0.0189665,78.9040848,[np.float64(0.10925925925925926)],[np.float64(0.38796296296296295)],[1],[0],[0],[1.8626912999898195],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
34,0,34,[np.float64(0.23333333333333334)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.6393059000256471],[None],34,0,34,0,78.9212212,,5,78.9150332,78.9212212,78.9212212,0.0107864,80.5544338,[np.float64(0.23333333333333334)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.6393059000256471],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
35,0,35,[np.float64(-0.04351851851851852)],[np.float64(-0.3277777777777778)],[1],[0],[0],[2.525677600002382],['target'],35,0,35,0,80.587508,,10,80.5783237,80.587508,80.587508,0.0237428,83.1041162,[np.float64(-0.04351851851851852)],[np.float64(-0.3277777777777778)],[1],[0],[0],[2.525677600002382],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
36,0,36,[np.float64(-0.0712962962962963)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.2836705999798141],['target'],36,0,36,0,83.1267881,,5,83.1183736,83.1267881,83.1267881,0.0141165,84.402134,[np.float64(-0.0712962962962963)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.2836705999798141],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
37,0,37,[np.float64(0.3388888888888889)],[np.float64(-0.4527777777777778)],[1],[0],[0],[1.765819099964574],['target'],37,0,37,0,84.4225854,,5,84.416881,84.4225854,84.4225854,0.0145462,86.182915,[np.float64(0.3388888888888889)],[np.float64(-0.4527777777777778)],[1],[0],[0],[1.765819099964574],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
38,0,38,[np.float64(0.4740740740740741)],[np.float64(0.42777777777777776)],[1],[0],[0],[2.5937707999837585],['target'],38,0,38,0,86.2144149,,10,86.204468,86.2144149,86.2144149,0.0214013,88.7983497,[np.float64(0.4740740740740741)],[np.float64(0.42777777777777776)],[1],[0],[0],[2.5937707999837585],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
39,0,39,[np.float64(-0.016666666666666666)],[np.float64(0.3861111111111111)],[1],[0],[0],[1.830110799986869],['target'],39,0,39,0,88.8511135,,10,88.8362475,88.8511135,88.8511135,0.0377196,90.6664722,[np.float64(-0.016666666666666666)],[np.float64(0.3861111111111111)],[1],[0],[0],[1.830110799986869],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
40,0,40,[np.float64(0.08888888888888889)],[np.float64(0.3138888888888889)],[1],[0],[0],[2.7234709999756888],['target'],40,0,40,0,90.7048277,,10,90.6895971,90.7048277,90.7048277,0.0227811,93.4132636,[np.float64(0.08888888888888889)],[np.float64(0.3138888888888889)],[1],[0],[0],[2.7234709999756888],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
41,0,41,[np.float64(0.06851851851851852)],[np.float64(-0.26296296296296295)],[1],[0],[0],[2.1960415999637917],['target'],41,0,41,0,93.4418991,,5,93.4312947,93.4418991,93.4418991,0.0175712,95.6274991,[np.float64(0.06851851851851852)],[np.float64(-0.26296296296296295)],[1],[0],[0],[2.1960415999637917],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
42,0,42,[np.float64(0.2657407407407407)],[np.float64(-0.375)],[1],[0],[0],[2.4984424999565817],['target'],42,0,42,0,95.6827925,,10,95.6735055,95.6827925,95.6827925,0.0457279,98.1720314,[np.float64(0.2657407407407407)],[np.float64(-0.375)],[1],[0],[0],[2.4984424999565817],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
43,0,43,[np.float64(0.42407407407407405)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.7769910999923013],['target'],43,0,43,0,98.212319,,10,98.1951059,98.212319,98.212319,0.0229576,99.9722262,[np.float64(0.42407407407407405)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.7769910999923013],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
44,0,44,[np.float64(-0.20555555555555555)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.896747899998445],['target'],44,0,44,0,100.0177791,,10,100.0055563,100.0177791,100.0177791,0.0329129,102.9024359,[np.float64(-0.20555555555555555)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.896747899998445],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
45,0,45,[np.float64(0.1527777777777778)],[np.float64(0.2759259259259259)],[1],[0],[0],[2.4994131999555975],['target'],45,0,45,0,102.9481942,,10,102.9347341,102.9481942,102.9481942,0.0320145,105.4342029,[np.float64(0.1527777777777778)],[np.float64(0.2759259259259259)],[1],[0],[0],[2.4994131999555975],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
46,0,46,[np.float64(0.058333333333333334)],[np.float64(0.10555555555555556)],[1],[0],[0],[2.270225099986419],[None],46,0,46,0,105.4528511,,5,105.446885,105.4528511,105.4528511,0.0125411,107.717187,[np.float64(0.058333333333333334)],[np.float64(0.10555555555555556)],[1],[0],[0],[2.270225099986419],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
47,0,47,[np.float64(-0.387037037037037)],[np.float64(-0.053703703703703705)],[1],[0],[0],[3.5335923000238836],['target'],47,0,47,0,107.7358889,,5,107.7304671,107.7358889,107.7358889,0.0131531,111.2641282,[np.float64(-0.387037037037037)],[np.float64(-0.053703703703703705)],[1],[0],[0],[3.5335923000238836],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
48,0,48,[np.float64(-0.47685185185185186)],[np.float64(-0.24537037037037038)],[1],[0],[0],[3.572616300021764],['target'],48,0,48,0,111.2934263,,10,111.2854841,111.2934263,111.2934263,0.021233,114.8581706,[np.float64(-0.47685185185185186)],[np.float64(-0.24537037037037038)],[1],[0],[0],[3.572616300021764],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
49,0,49,[np.float64(-0.1527777777777778)],[np.float64(-0.22870370370370371)],[1],[0],[0],[2.106785400013905],['target'],49,0,49,0,114.8735613,,5,114.8682572,114.8735613,114.8735613,0.0099207,116.9751275,[np.float64(-0.1527777777777778)],[np.float64(-0.22870370370370371)],[1],[0],[0],[2.106785400013905],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
50,0,50,[np.float64(0.05555555555555555)],[np.float64(-0.12962962962962962)],[1],[0],[0],[1.766739399987273],['target'],50,0,50,0,116.9961468,,5,116.9910376,116.9961468,116.9961468,0.0157583,118.7579637,[np.float64(0.05555555555555555)],[np.float64(-0.12962962962962962)],[1],[0],[0],[1.766739399987273],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
51,0,51,[np.float64(0.21296296296296297)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.1349551000166684],['target'],51,0,51,0,118.7958203,,10,118.7858123,118.7958203,118.7958203,0.0274675,119.9208252,[np.float64(0.21296296296296297)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.1349551000166684],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
52,0,52,[np.float64(-0.29259259259259257)],[np.float64(0.33055555555555555)],[1],[0],[0],[2.273292300000321],[None],52,0,52,0,119.9397791,,5,119.9308534,119.9397791,119.9397791,0.0098487,122.2042596,[np.float64(-0.29259259259259257)],[np.float64(0.33055555555555555)],[1],[0],[0],[2.273292300000321],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
53,0,53,[np.float64(-0.24166666666666667)],[np.float64(0.4425925925925926)],[1],[0],[0],[1.0661750999861397],['target'],53,0,53,0,122.2328525,,5,122.2224657,122.2328525,122.2328525,0.0180277,123.2887995,[np.float64(-0.24166666666666667)],[np.float64(0.4425925925925926)],[1],[0],[0],[1.0661750999861397],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
54,0,54,[np.float64(0.012962962962962963)],[np.float64(0.10648148148148148)],[1],[0],[0],[3.237397599965334],['target'],54,0,54,0,123.3264032,,10,123.3145707,123.3264032,123.3264032,0.0254164,126.552072,[np.float64(0.012962962962962963)],[np.float64(0.10648148148148148)],[1],[0],[0],[3.237397599965334],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
55,0,55,[np.float64(0.3648148148148148)],[np.float64(0.14351851851851852)],[1],[0],[0],[1.693805099988822],['target'],55,0,55,0,126.5819569,,5,126.5722036,126.5819569,126.5819569,0.0199366,128.2660777,[np.float64(0.3648148148148148)],[np.float64(0.14351851851851852)],[1],[0],[0],[1.693805099988822],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
56,0,56,[np.float64(-0.2064814814814815)],[np.float64(0.28055555555555556)],[1],[0],[0],[3.207900699984748],['target'],56,0,56,0,128.3040275,,10,128.2910756,128.3040275,128.3040275,0.0248575,131.4991382,[np.float64(-0.2064814814814815)],[np.float64(0.28055555555555556)],[1],[0],[0],[3.207900699984748],['target'],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
